File,Length (s),Padding_Time
cutted_day1_PC1101_0000.wav,3.6780725623582766,2.3219274376417234
cutted_day1_PC1101_0001.wav,4.681632653061224,1.3183673469387758
cutted_day1_PC1101_0002.wav,5.030249433106576,0.9697505668934241
cutted_day1_PC1101_0003.wav,8.614285714285714,0.3857142857142861
cutted_day1_PC1101_0004.wav,3.4247619047619047,2.5752380952380953
cutted_day1_PC1101_0005.wav,4.112403628117914,1.8875963718820863
cutted_day1_PC1101_0006.wav,4.094285714285714,1.9057142857142857
cutted_day1_PC1101_0007.wav,5.777097505668935,0.22290249433106535
cutted_day1_PC1101_0008.wav,3.270997732426304,2.729002267573696
cutted_day1_PC1101_0009.wav,4.52859410430839,1.4714058956916096
cutted_day1_PC1101_0010.wav,3.7504988662131518,2.2495011337868482
cutted_day1_PC1101_0011.wav,5.2391836734693875,0.7608163265306125
cutted_day1_PC1101_0012.wav,4.223083900226757,1.776916099773243
cutted_day1_PC1101_0013.wav,4.491700680272109,1.5082993197278913
cutted_day1_PC1101_0014.wav,4.0292063492063495,1.9707936507936505
cutted_day1_PC1101_0015.wav,3.2743990929705213,2.7256009070294787
cutted_day1_PC1101_0016.wav,4.398299319727891,1.601700680272109
cutted_day1_PC1101_0017.wav,4.16469387755102,1.83530612244898
cutted_day1_PC1101_0018.wav,1.291904761904762,1.708095238095238
cutted_day1_PC1101_0019.wav,3.0319954648526077,2.9680045351473923
cutted_day1_PC1101_0020.wav,4.118004535147392,1.8819954648526078
cutted_day1_PC1101_0021.wav,5.694489795918368,0.30551020408163243
cutted_day1_PC1101_0022.wav,1.6656916099773242,1.3343083900226758
cutted_day1_PC1101_0023.wav,3.6508843537414966,2.3491156462585034
cutted_day1_PC1101_0024.wav,5.27421768707483,0.7257823129251699
cutted_day1_PC1101_0025.wav,4.0246031746031745,1.9753968253968255
cutted_day1_PC1101_0026.wav,4.748684807256236,1.251315192743764
cutted_day1_PC1101_0027.wav,3.732698412698413,2.267301587301587
cutted_day1_PC1101_0028.wav,4.059591836734694,1.9404081632653059
cutted_day1_PC1101_0029.wav,4.456689342403628,1.543310657596372
cutted_day1_PC1101_0030.wav,3.6392063492063493,2.3607936507936507
cutted_day1_PC1101_0031.wav,4.269909297052155,1.7300907029478454
